"hillary.clinton,dem,support,vote,musician,better,vs";"bernie.sanders,squad,race"; 0.875
"hillary.clinton,dem,squad,support,vote,better,vs";"bernie.sanders,musician,race"; 0.875
"hillary.clinton,dem,squad,vote,musician,better,vs";"bernie.sanders,support,race"; 0.875
"hillary.clinton,dem,squad,support,musician,better,vote";"bernie.sanders,race,vs"; 0.875
"hillary.clinton,dem,squad,support,vote,musician,vs";"bernie.sanders,race,better"; 0.875
"hillary.clinton,dem,squad,support,musician,better,vs";"bernie.sanders,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,support,vote,better,vs";"squad,musician,race"; 0.875
"hillary.clinton,bernie.sanders,dem,vote,musician,better,vs";"squad,support,race"; 0.875
"hillary.clinton,bernie.sanders,dem,support,musician,better,vote";"squad,race,vs"; 0.875
"hillary.clinton,bernie.sanders,dem,support,vote,musician,vs";"squad,race,better"; 0.875
"hillary.clinton,bernie.sanders,dem,support,musician,better,vs";"squad,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,vote,better,vs";"musician,support,race"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,better,vote";"musician,race,vs"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,vote,vs";"musician,race,better"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,better,vs";"musician,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,musician,better,vote";"support,race,vs"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,vote,musician,vs";"support,race,better"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,musician,better,vs";"support,race,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,musician,vote";"race,vs,better"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,musician,better";"race,vs,vote"; 0.875
"hillary.clinton,bernie.sanders,dem,squad,support,musician,vs";"race,better,vote"; 0.875
"race,support,vote,musician,better,vs";"hillary.clinton,dem,bernie.sanders,squad"; 1.0
"squad,race,support,vote,better,vs";"hillary.clinton,dem,bernie.sanders,musician"; 1.0
"squad,race,vote,musician,better,vs";"hillary.clinton,dem,bernie.sanders,support"; 1.0
"squad,support,vote,musician,better,vs";"hillary.clinton,dem,bernie.sanders,race"; 1.0
"squad,race,support,musician,better,vote";"hillary.clinton,dem,bernie.sanders,vs"; 1.0
"squad,race,support,vote,musician,vs";"hillary.clinton,dem,bernie.sanders,better"; 1.0
"squad,race,support,musician,better,vs";"hillary.clinton,dem,bernie.sanders,vote"; 1.0
"bernie.sanders,race,support,vote,better,vs";"hillary.clinton,dem,squad,musician"; 1.0
"bernie.sanders,race,vote,musician,better,vs";"hillary.clinton,dem,squad,support"; 1.0
"bernie.sanders,support,vote,musician,better,vs";"hillary.clinton,dem,squad,race"; 1.0
"bernie.sanders,race,support,musician,better,vote";"hillary.clinton,dem,squad,vs"; 1.0
"bernie.sanders,race,support,vote,musician,vs";"hillary.clinton,dem,squad,better"; 1.0
"bernie.sanders,race,support,musician,better,vs";"hillary.clinton,dem,squad,vote"; 1.0
"bernie.sanders,squad,race,vote,better,vs";"hillary.clinton,dem,musician,support"; 1.0
"bernie.sanders,squad,support,vote,better,vs";"hillary.clinton,dem,musician,race"; 1.0
"bernie.sanders,squad,race,support,better,vote";"hillary.clinton,dem,musician,vs"; 1.0
