"squad","vs","bernie.sanders","vote","musician","better","support";"race","hillary.clinton","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","better","support","dem";"race","vote","musician"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","musician","support","dem";"race","vote","better"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","musician","better","dem";"race","vote","support"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","musician","better","support";"race","vote","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","vote","support","dem";"race","musician","better"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","vote","better","dem";"race","musician","support"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","vote","better","support";"race","musician","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","vote","musician","dem";"race","better","support"; 0.875
"squad","vs","bernie.sanders","hillary.clinton","vote","musician","support";"race","better","dem"; 1.0
"squad","vs","bernie.sanders","hillary.clinton","vote","musician","better";"race","support","dem"; 1.0
"squad","vs","bernie.sanders","race","musician","better","support";"hillary.clinton","vote","dem"; 1.0
"squad","vs","bernie.sanders","race","vote","better","support";"hillary.clinton","musician","dem"; 1.0
"squad","vs","bernie.sanders","race","vote","musician","support";"hillary.clinton","better","dem"; 1.0
"squad","vs","bernie.sanders","race","vote","musician","better";"hillary.clinton","support","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","better","support";"vote","musician","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","musician","support";"vote","better","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","musician","better";"vote","support","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","vote","support";"musician","better","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","vote","better";"musician","support","dem"; 1.0
"squad","vs","bernie.sanders","race","hillary.clinton","vote","musician";"better","support","dem"; 1.0
"hillary.clinton","vote","musician","better","support","dem";"squad","vs","bernie.sanders","race"; 0.875
"race","hillary.clinton","vote","musician","better","support";"squad","vs","bernie.sanders","dem"; 1.0
"bernie.sanders","vote","musician","better","support","dem";"squad","vs","race","hillary.clinton"; 0.875
"bernie.sanders","hillary.clinton","musician","better","support","dem";"squad","vs","race","vote"; 0.875
"bernie.sanders","hillary.clinton","vote","better","support","dem";"squad","vs","race","musician"; 0.875
"bernie.sanders","hillary.clinton","vote","musician","support","dem";"squad","vs","race","better"; 0.875
"bernie.sanders","hillary.clinton","vote","musician","better","dem";"squad","vs","race","support"; 0.875
"bernie.sanders","hillary.clinton","vote","musician","better","support";"squad","vs","race","dem"; 1.0
"bernie.sanders","race","vote","musician","better","support";"squad","vs","hillary.clinton","dem"; 1.0
"bernie.sanders","race","hillary.clinton","musician","better","support";"squad","vs","vote","dem"; 1.0
"bernie.sanders","race","hillary.clinton","vote","better","support";"squad","vs","musician","dem"; 1.0
"bernie.sanders","race","hillary.clinton","vote","musician","support";"squad","vs","better","dem"; 1.0
"bernie.sanders","race","hillary.clinton","vote","musician","better";"squad","vs","support","dem"; 1.0
"vs","vote","musician","better","support","dem";"squad","bernie.sanders","race","hillary.clinton"; 0.875
"vs","hillary.clinton","musician","better","support","dem";"squad","bernie.sanders","race","vote"; 0.875
"vs","hillary.clinton","vote","better","support","dem";"squad","bernie.sanders","race","musician"; 0.875
"vs","hillary.clinton","vote","musician","support","dem";"squad","bernie.sanders","race","better"; 0.875
"vs","hillary.clinton","vote","musician","better","dem";"squad","bernie.sanders","race","support"; 0.875
"vs","hillary.clinton","vote","musician","better","support";"squad","bernie.sanders","race","dem"; 1.0
"vs","race","vote","musician","better","support";"squad","bernie.sanders","hillary.clinton","dem"; 1.0
"vs","race","hillary.clinton","musician","better","support";"squad","bernie.sanders","vote","dem"; 1.0
"vs","race","hillary.clinton","vote","better","support";"squad","bernie.sanders","musician","dem"; 1.0
"vs","race","hillary.clinton","vote","musician","support";"squad","bernie.sanders","better","dem"; 1.0
"vs","race","hillary.clinton","vote","musician","better";"squad","bernie.sanders","support","dem"; 1.0
"vs","bernie.sanders","musician","better","support","dem";"squad","race","hillary.clinton","vote"; 0.875
"vs","bernie.sanders","vote","better","support","dem";"squad","race","hillary.clinton","musician"; 0.875
"vs","bernie.sanders","vote","musician","support","dem";"squad","race","hillary.clinton","better"; 0.875
"vs","bernie.sanders","vote","musician","better","dem";"squad","race","hillary.clinton","support"; 0.875
"vs","bernie.sanders","vote","musician","better","support";"squad","race","hillary.clinton","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","better","support","dem";"squad","race","vote","musician"; 0.875
"vs","bernie.sanders","hillary.clinton","musician","support","dem";"squad","race","vote","better"; 0.875
"vs","bernie.sanders","hillary.clinton","musician","better","dem";"squad","race","vote","support"; 0.875
"vs","bernie.sanders","hillary.clinton","musician","better","support";"squad","race","vote","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","vote","support","dem";"squad","race","musician","better"; 0.875
"vs","bernie.sanders","hillary.clinton","vote","better","dem";"squad","race","musician","support"; 0.875
"vs","bernie.sanders","hillary.clinton","vote","better","support";"squad","race","musician","dem"; 1.0
"vs","bernie.sanders","hillary.clinton","vote","musician","dem";"squad","race","better","support"; 0.875
